LoanAccount,Max_OverdueAmount,Total_Paid,Total_Scheduled,Min_Outstanding,Has_Early_Overdue
L193C4E4C5F910026FFB7951E5773F263,12123.0,1800.0,13923.0,12123.0,1
L193EF5F7CFBEF0F57DC3FCF970509D25,391.0,23584.0,23584.0,0.0,1
L1946884E640359C611A7D502BEE98D90,0.0,57096.0,57096.0,0.0,0
L1947F3AFCE03026EBEC78C92D26FC83F,0.0,29318.0,29318.0,0.0,0
L194B32BA7A4445159A1878D40D7BFB97,0.0,17488.0,17488.0,0.0,0
L194CE2EF2DCDAD563D03766484D63F8F,0.0,23309.0,23309.0,0.0,0
L194E3FF4A709534876EB3AF566D44725,23658.0,6500.0,30158.0,23658.0,1
L194E7E22307AD2678FF3ACE65F7F0FC6,4334.0,10634.0,10634.0,0.0,1
L194EF9687A34E671AEFC298E189B8CC5,0.0,22895.0,22895.0,0.0,0
L19518FC47F99693275D90B91F631B19C,0.0,11797.0,11797.0,0.0,0
L1951E97AC844E318625F44910D4D4C8A,6123.0,7800.0,13923.0,6123.0,1
L195593E0F5D8BD427B6DEF973ECF8FBA,0.0,15184.0,15184.0,0.0,0
L1956F94E0D651FEBF0D82ACE98F63A83,0.0,14399.0,14399.0,0.0,0
L19589B5D6AEF3655DF9D008D74F8615A,0.0,23294.0,23294.0,0.0,0
L195AC7312E84F6BEB5336D444B8958A8,36104.0,50104.0,50104.0,0.0,1
L195B16293959A4EA841E135EA533384E,5587.0,11200.0,16787.0,5347.0,1
L195EE6D289C3205A7CC9402056413E37,0.0,25950.0,25950.0,0.0,0
L195F6CCD006A8383E9B36478343A4021,0.0,14053.0,14053.0,0.0,0
L1961ECA420B6C4C0070547E971324E9B,6099.0,6000.0,12099.0,5765.0,1
L1961F3C10AAD39957B67D615BE1BCE6B,16096.0,24500.0,40596.0,16096.0,1
L1963ACDD71D20D0039D0B2E8AF9B754F,39691.0,17150.0,56841.0,39691.0,1
L1968EAA18E51E7AEF3E78242FA564A69,0.0,11581.0,11581.0,0.0,0
L196AAFB71F9523DCA786F07803E01986,0.0,46660.0,46660.0,0.0,0
L196D1FEDAB5642BDA49F9FAA69C3C271,2379.0,9500.0,11879.0,2264.0,1
L1971BD8B850ABC1393119918455FD252,2376.0,9500.0,11876.0,2264.0,1
L1975C8FB17CCA6900D2DD23A4650E687,2379.0,9500.0,11879.0,2264.0,1
L19778E1B5023B60B4AEF961AA72C9B47,0.0,17303.0,17303.0,0.0,0
L1977C864C02E9BCAAE330C90C186E97A,0.0,14030.0,14030.0,0.0,0
L197C9C6AE721CB658F83136C6E618309,3582.0,14250.0,17832.0,3491.0,1
L1983090F0411B335D991561449549F0C,0.0,17476.0,17476.0,0.0,0
L198444D0D6E2E7068E9022CC0D2A77D2,0.0,11677.0,11677.0,0.0,0
L1985E7A4D0C5AA534D372B979143BE0A,0.0,11775.0,11775.0,0.0,0
L198736156BC4AD0505279176F291D790,18168.0,46968.0,46968.0,0.0,1
L1988E73CB4995F43FEDD2D67067CD867,0.0,29841.0,29841.0,0.0,0
L1989E510BB936596DCBE644A040D8D53,0.0,15087.0,15087.0,0.0,0
L198DEAA9C5548A30C43414374736B0E3,5953.0,12000.0,17953.0,5648.0,1
L19923E2915DC6C6CF5D476132269CE75,0.0,23650.0,23650.0,0.0,0
L199ADED539AC9AA91022A80187EC8485,0.0,35041.0,35041.0,0.0,0
L199CAB5B9D0647AEC89E2EB99A799B4D,0.0,11538.0,11538.0,0.0,0
L19A17CB98D7D9F80AEABC9F987D4BE3F,31016.0,10500.0,41516.0,30176.0,1
L19A3788113FD4665F073B4832183ABDD,4653.0,17100.0,21753.0,4478.0,1
L19A628DE84ACC61CEDCDC05C0216BD03,0.0,11533.0,11533.0,0.0,0
L19A84ECA56B669553AF011FD22E76E45,0.0,11471.0,11471.0,0.0,0
L19A8A52BED0AB5B415AD3D531FEFCBDC,0.0,53017.0,53017.0,0.0,0
L19ACF6146FA3D8FCC4207EB8A20B5607,3376.0,8500.0,11876.0,3287.0,1
L19AF8D3F3C8E8C2FF16FD49B3429E89B,0.0,41191.0,41191.0,0.0,0
L19B033A4BA412A64A7410FE32648CE3E,9893.0,2000.0,11893.0,9623.0,1
L19B10D4741A47F8134CB149401AD42D8,12757.0,24500.0,37257.0,12447.0,1
L19B23D3EFD60038E26E8500A33788EF6,14513.0,18013.0,18013.0,0.0,1
L19B2BD0BBC7E00CDFBAA689B0C473C72,31231.0,4500.0,35731.0,30367.0,1
L19B6BEB35D70F9B248B06CA84F607260,2898.0,9000.0,11898.0,2824.0,1
L19B714FE9DE9E3B348C1F200E48D52C1,0.0,27166.0,27166.0,0.0,0
L19B7B1DB4198AB2A1673E1E26F83C4BF,0.0,25640.0,25640.0,0.0,0
L19B8573D1E61C075A797C7ABEB5CBFF8,0.0,29530.0,29530.0,0.0,0
L19BB9F1E68E026B5AE90A22B29E1FE09,0.0,17207.0,17207.0,0.0,0
L19BBFAB3F8071468D89286B3D1DF8B29,16800.0,18000.0,34800.0,16800.0,1
L19BCCDC37633095226D6009D2ECDF9E2,0.0,21081.0,21081.0,0.0,0
L19BDF1042A1742EFEC36300DB77B1553,0.0,11470.0,11470.0,0.0,0
L19BE47D105EA2F5CFAB1AA3B58D5A093,7574.0,4000.0,11574.0,7574.0,1
L19BEDFEC2B1A130F22CDD6AF79748E80,0.0,37587.0,37587.0,0.0,0
L19C5629C30958FC126D23B5D0D2FEBA2,0.0,18989.0,18989.0,0.0,0
L19C5E60521606F95B22C71DF33C99242,5193.0,12750.0,17943.0,4981.0,1
L19C736B2A122881EF24A958CF6AA3246,22490.0,26593.0,26593.0,0.0,1
L19CAF9840D971D14CA2F29DD07EC1E0D,0.0,11828.0,11828.0,0.0,0
L19CC7B393C6716434C47A70ED64E37FC,0.0,10529.0,10529.0,0.0,0
L19CC89CB5FF689FC6D0DD081AAEAFF8A,0.0,11827.0,11827.0,0.0,0
L19CDE0479EFC9C0EA3F59A01065A041D,0.0,29125.0,29125.0,0.0,0
L19CDEB3DD2AA4CE5585FF03C902B0B75,0.0,11763.0,11763.0,0.0,0
L19CE823A0CA1E8F031A8E8CCCBFC3B0D,1000.0,23499.0,23499.0,0.0,1
L19D66698F63B1E7DB10686646FBD3234,10022.0,11700.0,21722.0,9476.0,1
L19DDE683A7C2994D59BFB1829AF8111E,14367.0,31917.0,31917.0,0.0,1
L19E310106CA09A207E014C28E4330550,6488.0,35000.0,41488.0,6184.0,1
L19E4C3768E6DC32E896B6EA380BDCE70,0.0,17650.0,17650.0,0.0,0
L19E6A94149BC4B234D6F32830476D902,24404.0,22000.0,46404.0,24404.0,1
L19E8C3F1E3A3B51A2FB7E4C19682B924,0.0,88826.0,88826.0,0.0,0
L19EFC7D48FBBAB11A5AD6BB8099B320B,9871.0,2000.0,11871.0,9600.0,1
L19EFDAA29D4E7DBDBAED71ED3ECA55AB,0.0,14178.0,14178.0,0.0,0
L19F25A4BC74F231F769308EAD5209161,0.0,14351.0,14351.0,0.0,0
L19F3DC93E451F5999A4C756471260F77,28543.0,1250.0,29793.0,27748.0,1
L19F841D9869BA209914FA53A72C0F43B,23658.0,6500.0,30158.0,23658.0,1
L19F95D901CC32AC33D3D56B602ADD43C,0.0,25973.0,25973.0,0.0,0
L19FD4656C773419A3217C48D27E86DA8,0.0,17500.0,17500.0,0.0,0
L19FEB58D1BBAE21742924C87397B3915,0.0,11762.0,11762.0,0.0,0
L1A0319E4A5F293430090FF808FB62D0A,0.0,12032.0,12032.0,0.0,0
L1A08197FCB582D5C61867C89F91F255D,0.0,26142.0,26142.0,0.0,0
L1A08ADBD65C93A42728C433F3D5CFD60,0.0,13914.0,13914.0,0.0,0
L1A0A9EC21AD2C004E036E1A3E093F892,10605.0,3600.0,14205.0,10323.0,1
L1A0B23F9B07851C69E22C249CE89C297,500.0,11601.0,11601.0,0.0,1
L1A0C4C8571BBCD0EDE50CC9FD8F35DEB,13271.0,20300.0,33571.0,13271.0,1
L1A0D1DBAAD5192A7B99F51EB43245345,0.0,41572.0,41572.0,0.0,0
L1A0DEAB8911D7935F662B2AEDB8D1C69,5067.0,2730.0,7797.0,5067.0,1
L1A0F73A5DFA29DD0C2DBBD11BB892B71,0.0,11888.0,11888.0,0.0,0
L1A1048528386FBAC3CBDB34EF28A611C,0.0,17164.0,17164.0,0.0,0
L1A109080B0C8708BE8FE391A8105F9B1,0.0,17576.0,17576.0,0.0,0
L1A13186A864F402730291F014DE377E7,15338.0,26250.0,41588.0,14614.0,1
L1A1AF439A2133B5E112E9F58DAB5E6B6,0.0,34895.0,34895.0,0.0,0
L1A1C1115F2F923D620241CA3E870B095,0.0,11931.0,11931.0,0.0,0
L1A1CAE674B5D5AB596EABCB038C59149,0.0,34257.0,34257.0,0.0,0
L1A1E941B2CDFB239F7558ECDEFC9F7AC,24817.0,8400.0,33217.0,24144.0,1
L1A2010C0E0A1B079BF02738DCAE56E9B,0.0,11609.0,11609.0,0.0,0
L1A26309381EBA951A00A58525FAFE4AC,0.0,11703.0,11703.0,0.0,0
L1A275844C833C265E285ADD1A6F2F9F8,2933.0,9000.0,11933.0,2820.0,1
L1A2916D11F022499D2527B4445ED3CEC,0.0,11459.0,11459.0,0.0,0
L1A2A3B3793FE04F8A1E07BC9CD0A08C4,0.0,11803.0,11803.0,0.0,0
L1A2AD84F371E1EE23B991C62B54CF717,11100.0,500.0,11600.0,11100.0,1
L1A2E94AC95BAAAC675E0907A219F23D9,16498.0,12500.0,28998.0,16498.0,1
L1A30F5229172BB324D608FD5B8544C8A,0.0,17765.0,17765.0,0.0,0
L1A328D08D47C941FDD90FF8376EE8C4C,9893.0,2000.0,11893.0,9623.0,1
L1A32CD90D640F0F6736379F3AAF20498,0.0,35208.0,35208.0,0.0,0
L1A359D6C505BC216BC503CEB591B3D40,8883.0,400.0,9283.0,8883.0,1
L1A36753AEE0A6AFEF81429795E555B90,17903.0,51348.0,51348.0,0.0,1
L1A3F95673A8B964E4FF9228A86ED4F67,0.0,11459.0,11459.0,0.0,0
L1A3FE3907DFC6B0469D5F5477699D768,13255.0,4500.0,17755.0,12900.0,1
L1A418DDC39547DEDD0FA8A16ABCFFFA3,0.0,22956.0,22956.0,0.0,0
L1A4402FA0F89C969D6C03F2BB0F0DC4B,0.0,9486.0,9486.0,0.0,0
L1A451D68584CD7FFF9CF671D0BA445BB,0.0,11568.0,11568.0,0.0,0
L1A4691A82820A215D2FF14D2ABC946E6,0.0,11644.0,11644.0,0.0,0
L1A46E347A0B4DF146FBD155369F96066,0.0,29479.0,29479.0,0.0,0
L1A4790B25373113719353311C7A05474,0.0,29601.0,29601.0,0.0,0
L1A4791C54480EF66C7165E83622206DB,0.0,17456.0,17456.0,0.0,0
L1A4960B52A0E9152C68A5D459F5C7D8A,750.0,41129.0,41129.0,0.0,1
L1A4965763438AE0B4AEAD6AB1CFFA857,0.0,46137.0,46137.0,0.0,0
L1A498D624B9B73869D257332B14AB311,19149.0,2850.0,21999.0,19149.0,1
L1A4C2ADD270CD8C8562A96579E693BB8,0.0,29494.0,29494.0,0.0,0
L1A4C80594668C278D5BE9A5D8622F9AA,6099.0,6000.0,12099.0,5765.0,1
L1A51A1C9D6384B08A728C033590FFB10,0.0,13920.0,13920.0,0.0,0
L1A581FA6323627BE373C4FF26D2822BE,0.0,16290.0,16290.0,0.0,0
L1A584693B521535A1285AA532B080C48,0.0,11579.0,11579.0,0.0,0
L1A5925591604A578006BB598C12F3DF0,12505.0,5250.0,17755.0,12173.0,1
L1A5D09D4AC100059A64916C41EFE6BEB,2387.0,9500.0,11887.0,2328.0,1
L1A5D5AD65523D59BAF3078E402B268E4,0.0,17434.0,17434.0,0.0,0
L1A5F246C945CDA1CD2CE499C624F3581,4531.0,11050.0,15581.0,4372.0,1
L1A625DDA1E53E7804BD4A9130E0898B8,23446.0,6250.0,29696.0,22804.0,1
L1A636D51E8626F0392DA11899B9BD6B9,43605.0,4000.0,47605.0,42404.0,1
L1A6399273D1730EBCB507773D244CCCD,0.0,11600.0,11600.0,0.0,0
L1A64D6C0176013DAB7F7E28A1194FC7B,0.0,47185.0,47185.0,0.0,0
L1A65FB0FFC9DA93B12A559C011B32B55,11432.0,0.0,11432.0,11139.0,1
L1A681A7FB83B5F8FC06E0F9CBCFD5C32,0.0,57107.0,57107.0,0.0,0
L1A69D2E0B02AAB8E3B3F44807EF4E409,0.0,29517.0,29517.0,0.0,0
L1A6AF577402097729A621AF232621F93,44983.0,51847.0,51847.0,0.0,1
L1A6B176EC4866012B277FEA6C7AF4438,0.0,17521.0,17521.0,0.0,0
L1A6FD8ACFEA66F84C3B3AE4DDB939409,0.0,10013.0,10013.0,0.0,0
L1A702106FF30FA2E7CD6576F99F6263C,2564.0,9364.0,9364.0,0.0,1
L1A77E9AA5265EB2A6272D140D37CD6CE,0.0,23848.0,23848.0,0.0,0
L1A79F6DD1CBD06879A9D2A6A2FCB2A10,84805.0,8000.0,92805.0,84805.0,1
L1A7AC0D79C68D4EF44E56AAED310DE7B,0.0,20952.0,20952.0,0.0,0
L1A7D3F73B043C9A5AF5BF8BC39CF68E7,0.0,26420.0,26420.0,0.0,0
L1A7ED47FBFCE8A3878C78D79A4BD2A5C,53546.0,4900.0,58446.0,52050.0,1
L1A7EE75B7F7E26DD1B91F4BEAB9A64F9,16942.0,12500.0,29442.0,16498.0,1
L1A7F6815D8CB452711685B8B0DF02218,0.0,21601.0,21601.0,0.0,0
L1A7F84510745B405A8F5127AF4B51254,10071.0,14000.0,24071.0,9528.0,1
L1A7FDBB152B85828EA0566778D98E4CE,0.0,11986.0,11986.0,0.0,0
L1A8296A5002DDDB4F4B18D299103D8D2,0.0,11624.0,11624.0,0.0,0
L1A82A4784D7F08D18CDD15A139BBC0F5,0.0,58165.0,58165.0,0.0,0
L1A839BA1DC6F15F8ACF08C019EF9ED09,0.0,41632.0,41632.0,0.0,0
L1A85954791C553D882E7AD67E05E3025,32650.0,8750.0,41400.0,31782.0,1
L1A86B6F6E0AA362F6633FD793303C5A4,0.0,15522.0,15522.0,0.0,0
L1A87A1A2242A2FA55156FF990E9F8784,0.0,21037.0,21037.0,0.0,0
L1A8CB7352CD3C5E3488B11C5802ED7E3,14032.0,12650.0,26682.0,14032.0,1
L1A8D48CDD509B7F6689B0AE70FBE0FFB,10529.0,4550.0,15079.0,10529.0,1
L1A8EA2EC0B6456CE194C90EF4179CFBF,0.0,17130.0,17130.0,0.0,0
L1A8EFAACD93A855E13BECCBB2E420D6D,5992.0,11992.0,11992.0,0.0,1
L1A8F3AFA2D365FDBE6602F42EB148774,832.0,8600.0,9432.0,791.0,1
L1A8FDADAD8A7EF45EBB1C86B94F19DC8,0.0,17800.0,17800.0,0.0,0
L1A925FE492561F8593B6286E3341F48E,5986.0,11986.0,11986.0,0.0,1
L1A94170AD3F5A591E8030884C4425821,0.0,11610.0,11610.0,0.0,0
L1A9535A6CB22D156413D3C65570E684A,0.0,38475.0,38475.0,0.0,0
L1A9608434A67DA70F35F14C24F148791,0.0,14185.0,14185.0,0.0,0
L1A9623DD65E90FAED98C5900D2FEFC47,0.0,11644.0,11644.0,0.0,0
L1A96D638D0E7A816222BED51465538EF,0.0,9254.0,9254.0,0.0,0
L1A97D0A9E2603FB341B998A11C6FCECA,0.0,11821.0,11821.0,0.0,0
L1A9AFF231679BC758E0D5BF16CF575F5,2000.0,46243.0,46243.0,0.0,1
L1A9EF901CB844DF08AF57BD23E50894E,0.0,7776.0,7776.0,0.0,0
L1AA1034F8B32F307CA3FED335B1D2363,0.0,17646.0,17646.0,0.0,0
L1AA23F819AEABF643DB26DF863C076FD,14069.0,3750.0,17819.0,13684.0,1
L1AA25F44BAE5590F4F3BC5D211A2A063,7324.0,455.0,7779.0,7324.0,1
L1AA7263A9CBDCF148BD47D56BA0FE0A6,0.0,23115.0,23115.0,0.0,0
L1AA79B0DB6B2739787A98F711D2B365A,0.0,58260.0,58260.0,0.0,0
L1AA809DFD44E33658A8F51B76CBD0E00,0.0,23111.0,23111.0,0.0,0
L1AA9DF7CE60599D63AB56051B29EB6D6,0.0,11564.0,11564.0,0.0,0
L1AAAFF700F77B0D7B013C15C240FBC05,0.0,22917.0,22917.0,0.0,0
L1AAC5E42884C3D85A90905F940BDF435,16941.0,19191.0,19191.0,0.0,1
L1AAD1810D2F6D88B2B1AE865DCE40121,9507.0,5850.0,15357.0,9259.0,1
L1AB3B4242B1B9D252727FCCD7D711848,3390.0,11890.0,11890.0,0.0,1
L1AB926E5B382A2A45508EADA05722F95,6600.0,5000.0,11600.0,6600.0,1
L1ABAF8093ECF8ABA584FAD56568C8630,0.0,15333.0,15333.0,0.0,0
L1ABC88FC61E980421640E0A70F34D806,0.0,11658.0,11658.0,0.0,0
L1ABD573D52DD64615DFC86B26AEACC78,0.0,19313.0,19313.0,0.0,0
L1ABDFECCD6C553D299E6F3F39A692AEC,0.0,11706.0,11706.0,0.0,0
L1ABF7E12644D6F433F93200DD2CEFC62,11879.0,9000.0,20879.0,11879.0,1
L1AC16EE48A9B990D92EFD3EBF5AC50F8,0.0,11966.0,11966.0,0.0,0
L1AC2E701E66F0D062D731C334B1C842A,8074.0,3500.0,11574.0,8074.0,1
L1AC43C81F7C32D7B085EDC2E522F858C,20139.0,1900.0,22039.0,20139.0,1
L1AC63845460FA1F01C85058FDFAC9BE9,11149.0,3900.0,15049.0,11149.0,1
L1AC8DEA49016FD6044F23401476FB2A2,0.0,11753.0,11753.0,0.0,0
L1AC9559DC43C7726C66EF48C763261DC,2722.0,9100.0,11722.0,2622.0,1
L1ACA82DBE0511C2CDD9A2E75DF291404,24091.0,48000.0,72091.0,23170.0,1
L1ACB1FE5AF00A48071D5A6AB44AE4047,0.0,11742.0,11742.0,0.0,0
L1ACBA9236DBBBB8D9F004104C2D17079,1608.0,8000.0,9608.0,1520.0,1
L1AD3FB4864B55F34A289F4E02F847A99,3482.0,8500.0,11982.0,3361.0,1
L1AD49F37942C1369B1799E772646108D,9206.0,3650.0,12856.0,7984.0,1
L1AD63680F0153941D15DB1223A315443,0.0,15211.0,15211.0,0.0,0
L1AD9FAA672D34D60B74911E126DDA12C,6061.0,4095.0,10156.0,5913.0,1
L1ADD084DE4BBCF6B4D0A574466F70D80,0.0,35538.0,35538.0,0.0,0
L1ADDBC97A5CA9AEBB2D3E36208C18CF4,0.0,16564.0,16564.0,0.0,0
L1AE274A5406D55275E0E077CCF3B5761,0.0,11687.0,11687.0,0.0,0
L1AE3D0AD7C53CFA664D339C9718B3CE9,6596.0,1365.0,7961.0,6432.0,1
L1AE4C1E8679E6CD436D33EB421E0104B,0.0,10544.0,10544.0,0.0,0
L1AE5FFFA048260F582601BCDA51AAF8D,0.0,29341.0,29341.0,0.0,0
L1AE72FD123A587DF7D88887D790341CD,0.0,23127.0,23127.0,0.0,0
L1AE7616A00309DEB1E910C2C253A0C1F,10929.0,1000.0,11929.0,10623.0,1
L1AECDA781A6DF068B9225D819982ED31,0.0,21339.0,21339.0,0.0,0
L1AEE6AAC9DD0AC759C8330B43C6D41F0,0.0,15204.0,15204.0,0.0,0
L1AF31BE318365D70CBCCE7342800C683,32884.0,1250.0,34134.0,27748.0,1
L1AF436B223AD511A6C425178BC08DE5C,0.0,11905.0,11905.0,0.0,0
L1AF846D4EBAFE1540F0A2A24DFA6AC0B,37451.0,15750.0,53201.0,36451.0,1
L1AFA1CD6FCB612B8009DF8B550AC6463,0.0,41471.0,41471.0,0.0,0
L1AFB7C54CD99E1F69312275D698671F6,0.0,45677.0,45677.0,0.0,0
L1AFDE5A4361BEFD7F8824D57B9BB9D86,0.0,17777.0,17777.0,0.0,0
L1AFDFAF6C35AF4AF5E8F1D0EA01FF350,0.0,58064.0,58064.0,0.0,0
L1B014464E44AFDFD1A71758A4E129C7C,0.0,28692.0,28692.0,0.0,0
L1B027CCF893F757746A31EC569125CC5,0.0,29304.0,29304.0,0.0,0
L1B028F0F2664BAE6339948ACBF7C0FDB,13563.0,36063.0,36063.0,0.0,1
L1B034228AF89C056D8E9D111083BC3DB,0.0,17214.0,17214.0,0.0,0
L1B054877587E98381FFC4E085DDEA36E,9378.0,2500.0,11878.0,9123.0,1
L1B05B53006B35C0868396C4FDBAC2ADB,0.0,14143.0,14143.0,0.0,0
L1B0809E0023411E0E165FD2CC8FE0B37,4355.0,13500.0,17855.0,4241.0,1
L1B0926946A98D52F497667FD82DDCAC0,0.0,17731.0,17731.0,0.0,0
L1B09BB936629DB29DA348DD44B7386D4,1200.0,27736.0,27736.0,0.0,1
L1B09D8730C995A039F3B7A76E9315B86,0.0,46827.0,46827.0,0.0,0
L1B0A89EF9DE8773B1E4C595879892890,8165.0,6000.0,14165.0,7952.0,1
L1B0FF1833CD136D9D89990FEF19002DD,0.0,23115.0,23115.0,0.0,0
L1B1482371F96402C572C2F762CF063D4,0.0,17744.0,17744.0,0.0,0
L1B14C4C3A1C66CB4476DE466CE6B62EE,0.0,21230.0,21230.0,0.0,0
L1B19E35FD90C0C871C932724833D0405,0.0,29196.0,29196.0,0.0,0
L1B1B138D50C5BB9637DB403F51F9EFBA,0.0,15283.0,15283.0,0.0,0
L1B1BAD3639386148745BD8A0A09E7870,0.0,56514.0,56514.0,0.0,0
L1B1DEFA9A165A37C02D49634FD443E81,0.0,11812.0,11812.0,0.0,0
L1B1F73E574337783327382A7BFA31BA8,29701.0,22500.0,52201.0,29701.0,1
L1B23651E028530913BCFDB13E4AE35E4,0.0,56514.0,56514.0,0.0,0
L1B25E596A682353D198437AEA21FC282,0.0,9207.0,9207.0,0.0,0
L1B284C9CD7EAE14E48FFBD887D09717C,0.0,11957.0,11957.0,0.0,0
L1B2B3E5FD6706DF4B7C33637A74B0362,0.0,29097.0,29097.0,0.0,0
L1B2D51107B7618F1AFFBE744A142B58C,0.0,58569.0,58569.0,0.0,0
L1B3082236712AA30D64428B2902E14B0,0.0,34941.0,34941.0,0.0,0
L1B30EE9DE855FCC302BE95BFC842F6B8,5198.0,12750.0,17948.0,4991.0,1
L1B31AD974E3E8F1506305D8C60B50F3F,856.0,11000.0,11856.0,845.0,1
L1B31EFD141D788A8DC17809058A1B73E,11196.0,12000.0,23196.0,11196.0,1
L1B337295F76A930E205021F355B09DBE,8838.0,3000.0,11838.0,8600.0,1
L1B362CB007E1D6A906C7FAC8EABE7179,15528.0,28178.0,28178.0,0.0,1
L1B38C504BE9F65DE479882D3184B7FB6,0.0,15789.0,15789.0,0.0,0
L1B390AFC699C0CA4B8FE1072672816EE,0.0,29056.0,29056.0,0.0,0
L1B3A3C844C231D2B845FB052919AEAB4,0.0,35225.0,35225.0,0.0,0
L1B3D5E59D7E6FD4B8DE2CC4D611A8F25,0.0,57797.0,57797.0,0.0,0
L1B3DAC446ECCABCB9B7346D6AE954679,0.0,34897.0,34897.0,0.0,0
L1B3EBA30A0CEDE6C55F7A15FE4AB0F43,0.0,40367.0,40367.0,0.0,0
L1B4468B7D5A4E08EDC558B7CA69F0023,0.0,17435.0,17435.0,0.0,0
L1B457E6F24CFAF0A06B79BA0C22B8DB4,3482.0,8500.0,11982.0,3361.0,1
L1B46B11E92F17FCC9191BBE953C2CA35,0.0,10572.0,10572.0,0.0,0
L1B47302EDDAB8C34AA7C9F25277B9106,0.0,32294.0,32294.0,0.0,0
L1B48D5B6A9FBE38FCE0B4A07E0104951,0.0,11419.0,11419.0,0.0,0
L1B4CED64558407230E22A97C59993BA5,0.0,11834.0,11834.0,0.0,0
L1B50566E3D4A84345F89787C20EDFF83,0.0,15322.0,15322.0,0.0,0
L1B5058A9DF3CD0014CC734BDD721F6CE,14623.0,40873.0,40873.0,0.0,1
L1B513E27894021FF3A2C1C2262D028E7,0.0,15113.0,15113.0,0.0,0
L1B55D7A74CE8F5A822D915D6B2A12E10,12829.0,2600.0,15429.0,12479.0,1
L1B573C32B6FF79E48F816BEDBDB1D82F,0.0,35160.0,35160.0,0.0,0
L1B57BB2DF5A0C8B74C899DBD5638B829,14169.0,46169.0,46169.0,0.0,1
L1B5B0066284F2404DBA05DC592214AE1,29831.0,0.0,29831.0,28998.0,1
L1B603FAD249A51E6063AB55E9BE44583,0.0,18891.0,18891.0,0.0,0
L1B60AD8CD775CEBC8BB0327837BC965D,0.0,46913.0,46913.0,0.0,0
L1B6155FC45FE6EAF64C86DD4B978647B,10100.0,1500.0,11600.0,10100.0,1
L1B628D88801DC6F4FD08DA19119FD1BE,0.0,46650.0,46650.0,0.0,0
L1B62E90BD1B13EF806E6C2EC8996FF25,7771.0,4000.0,11771.0,7653.0,1
L1B65CCC4224443814C0BFC5667A8C7A0,39377.0,22050.0,61427.0,35190.0,1
L1B66752616F2292D3BFA5A28CF1E628E,3548.0,14250.0,17798.0,3465.0,1
L1B67D850933BC3DDEDF33FE050965F2A,0.0,33576.0,33576.0,0.0,0
L1B68378117DECBFF78A52776717738DE,0.0,38524.0,38524.0,0.0,0
L1B6B0F8BAF4146B0751B77703FE1F91E,8055.0,11200.0,19255.0,7623.0,1
L1B6B932D7CF5A17338DD06CDAD1526D0,0.0,26766.0,26766.0,0.0,0
L1B6C2D0E85EF1AA264240FE0FDFFD989,0.0,11846.0,11846.0,0.0,0
L1B6C690992F11079349F6AED66C26CA4,0.0,43605.0,43605.0,0.0,0
L1B7320FE1A7BF42D4C8258AADC877A85,0.0,28052.0,28052.0,0.0,0
L1B77E7D2D9B71CEFC090F84DCA45BB28,17400.0,0.0,17400.0,17400.0,1
L1B78306BFA502B005FF025A89DA3A24E,7538.0,23000.0,30538.0,7101.0,1
L1B7B9912B8A74B4ABE24120E717B01C2,0.0,11744.0,11744.0,0.0,0
L1B7E74AAA2FF81AC63B936405DE8E1FC,0.0,17362.0,17362.0,0.0,0
L1B7EBAE12B66D8FAF1F265202552D783,0.0,21066.0,21066.0,0.0,0
L1B7EDCF5CBA8E987E2C4DCAE1E60212F,0.0,80649.0,80649.0,0.0,0
L1B8190177C0189727405B07208120D10,10650.0,6750.0,17400.0,10650.0,1
L1B82B48A4393B28CF5AA845DBAF9450A,0.0,11866.0,11866.0,0.0,0
L1B82F34A918477747614736FD524B786,0.0,50043.0,50043.0,0.0,0
L1B83B683D680F1ED738D8E04FEF3FAB3,7928.0,7800.0,15728.0,7495.0,1
L1B842306982B376A7B94DC4AE3FA6CCA,0.0,11676.0,11676.0,0.0,0
L1B84A7F11528E5A330704426A2AC9B35,3552.0,14250.0,17802.0,3465.0,1
L1B85CC0A3948AE5E90C811701A123EFE,23332.0,31686.0,31686.0,0.0,1
L1B864A2F94EB371176729632C4A637AC,0.0,9354.0,9354.0,0.0,0
L1B87D8CC4BB69B7392310C0C021339E5,0.0,17777.0,17777.0,0.0,0
L1B8A4E2AB2960F9AB10094F8DECF300E,0.0,56514.0,56514.0,0.0,0
L1B8A6E0772D497EAA3529CE98B4593A9,54413.0,40000.0,94413.0,52991.0,1
L1B8D3D914888F0C6BC416054CD98B826,0.0,21269.0,21269.0,0.0,0
L1B8EC2E76D478B93AE9ED7EA1D1E77CA,0.0,11596.0,11596.0,0.0,0
L1B8F16DEFFA3638176C35BE670D121ED,0.0,55369.0,55369.0,0.0,0
L1B90030E3518442F51B6103D80829B16,0.0,47505.0,47505.0,0.0,0
L1B95D0C50E204F8E09A484AEFF891E0C,0.0,11778.0,11778.0,0.0,0
L1B961454CF12AE3002C6195B119CB189,0.0,34791.0,34791.0,0.0,0
L1B97ADB9C97A8E20C88F5439C6328392,0.0,15454.0,15454.0,0.0,0
L1B99AF641F3E8A5A6EF74C4852BC323C,0.0,10450.0,10450.0,0.0,0
L1B9E350BC0FA5AA3EECF39E2FD3D6C72,0.0,17403.0,17403.0,0.0,0
L1BA1D4442F469F612DFC9D130F7095AC,0.0,41584.0,41584.0,0.0,0
